EDCS-ID	publication	province	place	dating from	dating to	status	inscription	Links	Latitude	Longitude	TM Place	language	photo
EDCS-28701235	"CIL 03, 03724 (p 1717)"	Pannonia inferior	Titel / Acumincum	217	218	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; viri	"Im[p(erator)] C[aes(ar)] / [M(arcus) Opellius S]ever[us Ma]/c[r]inus P[i]us Aug(ustus) co(n)s(ul) pro(consul) / trib(unicia) potest(ate) et [M(arcus) Opell(ius)] / [Diadumenianus nobilissimus] / Caes(ar) vias et po[ntes vet]usta[te] / conruptas re[stituer(unt) cura ag(ente)] / [[6]] / [leg(ato)] Aug(usti) [pr(o) pr(aetore) ab Aq(uinco)] / m(ilia) p(assuum) XX[3]
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074897 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074897	45.204631	20.311359			
EDCS-28701236	"CIL 03, 03725"	Pannonia inferior	Titel / Acumincum	217	218	Augusti/Augustae; litterae erasae; miliaria; tituli operum; viri	"[Imp(erator) C]aes(ar) / [M(arcus) Opellius] Severus / [Macrinus] Pius Aug(ustus) / [co(n)s(ul) pro]co(n)s(ul) trib(unicia) pot(estate) / [et M(arcus) [[Opell(ius) Diadumenian(us)]]] / [nobi]lissimus Caes(ar) / [vias] et pon[t]es / [vetu]stat[e] corruptas / [restitue]r[unt 3] cura agen/[te [[3]]] / [ab] A[q(uinco) m(ilia) p(assuum)] / [3]LII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074898 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074898	45.204631	20.311359			
EDCS-30600075	"CIL 03, 06467 = CIL 03, 10618"	Pannonia inferior	Ujlak / Buda-Ujlak	217	218	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; viri	"Imp(erator) C[aes(ar) M(arcus) Opel]lius Severus / <Ma=C>c<r=V>[inus Pius Aug]ustus c[o(n)s(ul)] p<r=P>o/[co(n)s(ul) tribunicia] potestate et / [M(arcus)] <O=C>[pellius Diadumen]<ia=SE>u<s=O> / [n]<o=I>[biliss(imus) Caesar via]s <e=F>t p/on[tes vetust]ate <c=G>orr<up=DV>[tas] / re[stituerunt] cura agen/te [3]no legato / Au[g(usti) pr(o) pr(aetore)] ab Aq(uinco) / I
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074886 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074886	47.5288548	19.0372981			
EDCS-60300352	"CIL 03, 06939 = CIL 03, 12187 = RRMAM-02-01, 00755 = RRMAM-03-03, 00104f"	Cappadocia	Goksun / Guksun / Cucusus	218	222	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(erator) Cae[s(ar)] / [divi Severi nep(os)] / [divi M(arci) Antonini] / [fil(ius) M(arcus)] Aureli[us] / [Antoni]n[us] / [Pius Felix] / [I]nv[ict(us) Aug(ustus)] / [ Imp(erator) Cae[s(ar)] / [M(arcus)] [Aure]lius S/[everus Alex]/[ander Pius] / Fe[lix Aug(ustus)] / trib(unicia) po[test(ate)] / co(n)s(ul) p(ater) p(atriae) vias et pon/tes vet{t}usta[te co]/nlapsas restitu/it // 
material: lapis"		38.020382	36.494869		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$RRMAM-03-03_00104f.jpg
EDCS-28501092	"CIL 03, 06918 = CIL 03, 06919 = CIL 03, 06920 = RRMAM-02-01, 00792 = RRMAM-03-03, 00108l = AE 1888, 00183"	Cappadocia	Kanlikavak	218	305	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"] / [milia] / restituta / [p]er M(arcum) Ulp(ium) / Ofellium / Theodoru/m leg(atum) Aug(usti) / pr(o) pr(aetore) //  // Imp(erator) Ca/esar G(aius!) Vi<b=V>ius Trebo/n(ianus) Gallus et Imp(erator) Caes/ar G(aius!) Vi<b=V>ius Veldum{i}/nianus Volusianu[s] / Pii Felic(es) Invicti Augg(usti) vias / et pontes vetustate con/lapsas restituerunt per A(ulum) / Vergilium Maximum v(irum) c(larissimum) / [leg(atum) A]ugg(ustorum) pr(o) pr(aetore) / [ // Impp(eratoribus) CC(aesaribus) / Diocletiano / et M(arco) Aur(elio) V(a)le(rio) / Maximiano / PP(iis) FF(elicibus) Invi(ctis) Aug(ustis) / et Flavi(o) Val(erio) / Constantio / et Gal(erio) Val(erio) / Maximiano / nobb(ilissimis) Caess(aribus)
material: lapis"		38.1185622	36.6098805		GR	
EDCS-28501081	"CIL 03, 06906 = CIL 03, 12169 = RRMAM-02-01, 00779 = RRMAM-03-03, 00118c"	Cappadocia	Ordekkoy / Arabissus	218	222	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(erator) Caes(ar) / M(arcus) Aurelius Se/verus Alexander / Pius Felix Aug(ustus) tr/ib(unicia) potest(ate) co(n)s(ul) / p(ater) p(atriae) vias et pont/es vet{t}ustate / [co]nlapsas rest/[itu]it / [
material: lapis"		38.201031	36.868664			
EDCS-03000763	"AE 1996, 01248"	Pannonia superior	Gyor / Raab / Rab / Arrabona	218	218	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) Caes(ar) M(arcus) Opel(lius) / Sever<us=O> [[Macrinus]] / Pius Felix Aug(ustus) co(n)s(ul) II / proco(n)s(ul) trib(unicia) potest(ate) / pontif(ex) maxim<us=O> et / M(arcus) Opel(lius) Antoninus / Diatumenianus nobi/lissimus Caesar / vias et pontes vetus/tate conla<p=B>sos / restituerunt / cura agente Ael(io) Trecci/ano leg(ato) Augg(ustorum) pr(o) pr(aetore) ab(!) Br(igetione) / m(ilia) p(assuum) / XXXIIII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050392 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD050392	47.687609	17.6346815			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$AE_1996_01248.jpg
EDCS-74700006	"Casagrande-2019, 00001"	Sardinia	Cabuderra / Capoterra	218	222	Augusti/Augustae; litterae erasae; miliaria; tituli operum; viri	"XIII / Imp(erator) Caes(ar) / [[M(arcus) Aur(elius) Antoni]]/[[/nus]] Piu[s Felix] / Aug(ustus) pon[tifex] ma/ximus [tribun]ici/a pote[sta]te con/sul{i} pat(e)r{i} pat[tri]/ae viam quae du/cit a Karalis ve/tustate corrup/tam restituit
material: lapis"		39.176336	8.971843			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$Casagrande-2019_00001.jpg
EDCS-05200308	"AE 1990, 00469"	Sardinia	Turalva / Torralba / Code	220	220	Augusti/Augustae; miliaria; tituli operum; viri	"M(ilia) p(assuum) CXVIII / Imp(erator) Caes(ar) M(arcus) Aurelius / [An]to[ninus] Pius Fe(li)x / Aug(ustus) divi Antonini / [M]agni Pii fil(ius) divi Severi / nepos trib(unicia) pot(estate) III co(n)s(ul) / [po]nt(ifex) max(imus) p(ater) p(atriae) proco(n)s(ul) III / [viam quae] a Karalibus / [Olbiae] ducit vetustate [collap]sa[m] restituit / [3] prov(inciae) S/[ardini]ae
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N081962;CO0053669;HD017031 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD017031 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053669 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR081962&partId=1	40.512959	8.76532			
EDCS-60100007	"RRMAM-02-01, 00505 = RRMAM-03-03, 00068a"	Cappadocia	Alisli Burun	222	222	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(erator) C[a]/esar M(arcus) Au/relius Sever/us Alexande/r Pius Fe[l]ix A/ug(ustus) trib(unicia) po/test(ate) co(n)s(ul) / p(ater) p(atriae) vias et po/ntes vetus/tate conlaps/as restituit // 
material: lapis"		38.690314	34.844085		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$RRMAM-03-03_00068a.jpg
EDCS-60300373	"RRMAM-02-01, 00719 = RRMAM-03-03, 00119a"	Cappadocia	Cagilhan	222	222	Augusti/Augustae; miliaria; tituli operum; viri	"[Imp(erator) Caesar] / [M(arcus) Aurelius Se]/verus [Alexander] / Pius Felix Aug(ustus) [trib(unicia)] / potest(ate) co(n)s(ul) [p(ater) p(atriae)] / vias et pontes ve/t{t}ustate con/lapsas resti/tuit / m(ilia) // 
material: lapis"		38.2062115	36.9852865		GR	
EDCS-60200009	"RRMAM-02-01, 00015 = RRMAM-03-03, 00076"	Cappadocia	Cakirlar / Elemanli / Comana / Hierapolis	222	222	Augusti/Augustae; miliaria; tituli operum; viri	"[Imp(erator)] / Caesar / M(arcus) Aurelius S/everus Alexa/nder Pius [Fe]/lix Aug(ustus) trib(unicia) / potest(ate) p(ater) / p(atriae) vias et [pont]/es vetu[state co]/nlapsas [restitu]/it // 
material: lapis"		38.3338793	36.2940702		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$RRMAM-03-03_00076.jpg
EDCS-60100015	"RRMAM-02-01, 00518 = RRMAM-03-03, 00070c"	Cappadocia	Degirmentas / Comana / Hierapolis	222	235	miliaria; tituli operum	"vias et] / [pontes vetus]/tate conlaps/[a]s restituit // 
material: lapis"		38.4377131	36.3372887		GR	
EDCS-60100023	"RRMAM-02-01, 00526 = RRMAM-03-03, 00072e"	Cappadocia	Degirmentas / Comana / Hierapolis	222	222	Augusti/Augustae; miliaria; tituli operum; viri	"[Imp(erator)] Caesa/r M(arcus) Aurelius / Severus Ale/xander Pius / Felix Aug(ustus) tri/b(unicia) potest(ate) c/o(n)s(ul) p(ater) p(atriae) vias / et pontes ve/tustate con/lapsas resti/tuit // 
material: lapis"		38.4377131	36.3372887		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$RRMAM-03-03_00072e.jpg
EDCS-32001274	"CIL 03, 14184,42 = RRMAM-02-01, 00334 = RRMAM-03-02, 00058a"	Cappadocia	Eskiyapar	222	222	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) Caesar / Pius Felix / Aug(ustus) M(arcus) Aur(elius) / Severus Alexan/der nobil<i=L>ssim/us Caesar viam / vetustate / co<l=M>la<p=I>sam / [r]estituit per / [A]ur(elium) Basileum / [l]eg(atum) Aug(usti) pr(o) pr(aetore) // 
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=B13	40.1607109	34.764862		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$RRMAM-03-02_00058a.jpg
EDCS-28501123	"CIL 03, 06954 = CIL 03, 12211 = IKomana 00032 = RRMAM-02-01, 00545 = RRMAM-03-03, 00087a"	Cappadocia	Kemer / Kamer / Comana / Hierapolis	222	222	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(erator) Caes/ar M(arcus) Aur/elius Sever[us] / Alexand/er Pius Felix / Aug(ustus) trib(unicia) [po]/test(ate) co(n)s(ul) p(ater) p(atriae) / via[s] et po/[n]tes vet<u=O>sta/te conlapsa/s restitu(i)t // 
material: lapis"		38.3523134	36.4312736		GR	
EDCS-05200630	"RRMAM-02-01, 00821 = RRMAM-03-03, 00114 = AE 1986, 00690 = AE 1990, 00982"	Cappadocia	Ordekkoy / Arabissus	222	235	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"p]on[t(ifex) max(imus) trib(unicia) pot(estate) 3] / cons(ul) p(ater) p(atriae) [vias et pontes] / vetustate c[onlapsas] / restituit mi[liaria re]/stituta per Q(uintum) Iul(ium) [3]/anum leg(atum) Aug(usti) pr(o) [pr(aetore)] / m(ilia) p(assuum) CIIII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD025056;HD006424 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD025056	38.201031	36.868664			
EDCS-60200007	"RRMAM-02-01, 00538 = RRMAM-03-03, 00075h"	Cappadocia	Sariz / Imirzaga	222	222	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(erator) Caesar / M(arcus) Aurelius S/everus Alexa/nder Pius Fe/lix Aug(ustus) trib(unicia) / potest(ate) co(n)s(ul) / p(ater) p(atriae) vias et pon/tes vetustate co/nlapsas restitu/it // 
material: lapis"		38.4802377	36.4970264		GR	
EDCS-57000120	"RRMAM-03-02, 00062 = AE 2012, 01561"	Galatia	Bolatcik	222	223	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) Caesar Pius Felix Aug(ustus) / M(arcus) Aur(elius) Seve/rus Alexan/der nobil{l}issimu(s) / Caesar viam / vet{t}u(s)t{t}ate / conlapsam / restituit per / Asin{n}ium Le/pidum leg(atum) / Aug(usti) pr(o) pr(aetore)
material: lapis"		40.1122312	35.011062			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$RRMAM-03-02_00062.jpg
EDCS-27100392	"CIL 03, 00709 (p 1328) = ILAlb 00044 = CIA 00142 = LIA 00148 = Louvre 00097 = AE 2003, +01576 = AE 2012, +00049"	Macedonia	Durres / Dyrrachium	222	235	Augusti/Augustae; tituli operum; tituli sacri; viri	"Imp(erator) Caes[ar] / M(arcus) Aurelius Sever[us] / Alexander Pius / Felix Aug(ustus) aquae/ductum divi / Hadriani parentis / sui liberalitate Dyr/rachinis factum et / vetustate pluribus / in locis vexatum resti/tuit se<d=t> et viam a co/lonia per mil{l}ia passuum / quattuor voraginibus / [
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=LIA_148;CO0024488;HD064238 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD064238 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0024488	41.313255	19.4462348			
EDCS-09500302	"CIL 17-02, 00135 = CIL 12, 05534 = IR-01, 00024 = RISch-03, 00319 = CAG-01, p 79 = CAG-01-02, p 292"	Gallia Narbonensis	Prevessin-Moens	235	238	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(erator) Caes(ar) / [C(aius)] Iul(ius) Maximinus / Aug(ustus) et C(aius) Iul(ius) / Maximus nobil(issimus) / [C]aes(ar) pontes et / vias vetustat(e) / conla<p=B>s(as) rest(ituerunt) / col(onia) Eq(uestri) m(ilia) p(assuum) III
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0000445 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0000445	46.257389	6.0873747			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$RISch-03_00319_1.jpg;$RISch-03_00319_2.jpg;PH0000372
EDCS-09500297	"CIL 17-02, 00130 = CIL 13, 09058 = IR-01, 00029 = EpHel 2019, +00030"	Germania superior	Dully	235	238	Augusti/Augustae; litterae erasae; miliaria; tituli operum; viri	"[[Imp(erator) [Caes(ar) C(aius)] Iul(ius)]] / [[Maximinus [P(ius) F(elix) A(ugustus)] e[t]]] / [[C(aius) Iuli(us) Maxi[mu]s nobiliss(imus) Caes(ar)]] pon/tes et vias vetust(ate) / conla<p=B>s(as) restit(uerunt) / col(onia) Equ(estri) m(ilia) p(assuum) VII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0053595 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053595	46.4304617	6.2957383			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$TR_CIL_13_09058_1.jpg;$TR_CIL_13_09058_2.jpg;$TR_CIL_13_09058_3.jpg;$TR_CIL_13_09058_4.jpg;$TR_CIL_13_09058_5.jpg;$TR_CIL_13_09058_6.jpg;$TR_CIL_13_09058_7.jpg;$TR_CIL_13_09058_8.jpg;$TR_CIL_13_09058_9.jpg;$TR_CIL_13_09058_10.jpg
EDCS-22500794	"CIL 10, 08017"	Sardinia	Bonolva / Bonorva	235	236	Augusti/Augustae; miliaria; tituli operum; viri	"M(ilia) p(assuum) XLII / Imp(erator) Caes(ar) [3] / Felix Aug(ustus) / Maximinus [3] / trib(unicia) pot(estate) II p(ontifex) m(aximus) / viam quae ducit Turr[em 3] / vetustate corruptam / restituit / curante [
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil10_p835;CO0053381;N170061 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053381 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR170061&partId=1	40.418757	8.768121			
EDCS-09401432	"Chiron-1974-516 = AE 1973, 00276 = AE 1977, 00346"	Sardinia	Bonolva / Bonorva	235	235	Augusti/Augustae; miliaria; ordo equester; tituli operum; tria nomina; viri	"[M(ilia)] p(assuum) CXXII / [I]mp(eratori) Caes(ari) C(aio) Iulio / Vero Maximino / Pio Felici Aug(usto) pont(ifici) / max(imo) trib(unicia) pot(estate) co(n)s(uli) / desig(nato) imp(eratori) II p(atri) p(atriae) pro/co(n)s(uli) <v=B>ia(m) qu(a)e duc(it) a Karalib(us) Olbiae / ve[t]ust(ate) corrumpta(m) / restituit curant(e) / C(aio) F(abio?) Fabiano / [pr]a[e]f(ecto) prov(inciae) Sard(iniae) / proc(uratore) suo v(iro) e(gregio)
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N075549;CO0053648;HD010808 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD010808 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053648 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR075549&partId=1	40.418757	8.768121			
EDCS-03000604	"CAG-79, p 270 = AE 1996, 01048"	Aquitani(c)a	Perigne / Pictones	236	237		[Imp(erator) Caes(ar) C(aius) Iul(ius) V]erus Maxi[minus] / [Pius Fel(ix) A]ug(ustus) pontifex maxi[mus] / [trib(unicia) pot(estate) I]II co(n)s(ul) proco(n)s(ul) / [p(ater) p(atriae) 3]s et G(aius) Iul(ius) Verus / [Maximus nob(ilissimus) Caes(ar) trib(unicia)] potes(tate) III(!) co(n)s(ul) / [princeps] i(u)vent(utis) vias / [et pontes vetust(ate) conlaps(os) 3]po restituer(unt) / [X]X	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050246 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD050246	46.1875362	-0.2536718			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$AE_1996_01048.jpg
EDCS-09301262	"RRMAM-02-01, 00858 = RRMAM-03-03, 00002 = Epigraphica-1977-169 = AE 1977, 00814"	Cappadocia	Belkuyu / Belkugu	236	238	Augusti/Augustae; miliaria; tituli operum; viri	"Imperator / Caesar Gaius / Iulius Verus / Maximinus / Pius Felix Invi/ctus Aug(ustus) et Ga/ius Iulius Ver/us Maximus no/bilissimus Cae/sar vias e(t) pontes / vetustate c<o=U>n/lapsas {asas} res/[ti]tuerunt pe[r] / [
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD020833 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD020833	37.3331125	32.4214965			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$Epigraphica_1977_169.jpg
EDCS-75300315	"AE 2016, 01745"	Cappadocia	Cakirlar / Elemanli / Comana / Hierapolis	236	238	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tria nomina; viri	"[Imp(erator)] / [Caesar C(aius) Iulius] / [Verus Maximinus] / [Pius Felix Invic]tus Aug(ustus) / [et] G(aius!) Iul[i]us Verus Maxim[us] / nobili[ss]imus Caesar / vias et pontes vetustate conla<p=B>sas [r]es/tituerunt [[per Licin]]/[[nium Serenianum]] / [leg(atum)] Augg(ustorum) <pr=RB>(o) p<r=B>(aetore) / [m(ilia) p(assuum)] / [CLVII] // []
material: lapis"		38.3338793	36.2940702		GR	
EDCS-60200046	"RRMAM-02-01, 00722 = RRMAM-03-03, 00094a"	Cappadocia	Dogankonak / Haydan	236	238	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"nobilissi]/mus [Caesar vias] / et pontes vet[us]/tate conlapsas / restituerunt / per [[[Licinnium]]] / [[[Serenianum]]] / leg(atum) Augg(ustorum) pr(o) pr(aetore) / CXL[III] // 
material: lapis"		38.2529151	36.4270876		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$RRMAM-03-03_00094a.jpg
EDCS-28501104	"CIL 03, 06933 = RRMAM-02-01, 00752 = RRMAM-03-03, 00104c"	Cappadocia	Goksun / Guksun / Cucusus	236	305	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) / Caesar G(aius!) Iul(ius) / Verus Maximinu[s] / [6] / [6] / [6] / [6] / nobilissimus Caes[ar] / vias et pontes vetu/state conla<p=B>sas res/tituerunt / per [[[Licinnium]]] / [[[Serenianum]]] leg(atum) / Augg(ustorum) pr(o) pr(aetore) / CXLI //  // Imp(eratori) Caes(ari) / Gaio Val(erio) / Diocletiano / P(io) F(elici) Invicto Au[g(usto)] / [
material: lapis"		38.020382	36.494869		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$RRMAM-03-03_00104c.jpg
EDCS-60200029	"RRMAM-02-01, 00563 = RRMAM-03-03, 00085d"	Cappadocia	Mollahuseyin / Comana / Hierapolis	236	238	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) / Caesar G(aius!) Iul(ius) / Verus Maximinus / Pius F[elix Inv]ictus / Aug(ustus) et G(aius!) Iulius Verus / [Ma]ximus nobilis/simus Caesar vias / et pontes vetusta/te conla<p=B>sas res/[tit]uerunt / per [[[Licinnium]]] / [[[Serenianum]]] / [leg(atum)] Aug{g}(usti) pr(o) pr(aetore) / [
material: lapis"		39.7198381	42.5939284			
EDCS-67100049	"CIL 17-01, 00204a"	Hispania citerior	Ampudia	236	238	Augusti/Augustae; miliaria; ordo senatorius; praenomen et nomen; tituli operum; viri	"filius] Imp(eratoris) C(a)es(aris) C(ai) I[ul(i)] / [Ve]ri Max[im]i[ni] P(ii) F(elicis) [Aug(usti)] / vias e[t] ponte[s tem]/poris vetusta[te] / [c]onlaps[os restit]/ueru[nt curante] / [Q(uinto) Decio leg(ato) Augg(ustorum) pr(o) pr(aetore)] / [
material: lapis"		41.9148751	-4.7792135			
EDCS-28900080	"CIL 03, 04630 = CIL 03, 11339"	Pannonia superior	Esztergom / Gran / Solva mansio	236	238	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(eratori) Caes(ari) C(aio) Iul(io) / Vero Maximino / P(io) F(elici) Aug(usto) p(ontifici) m(aximo) [t]r[i]b(unicia) p(otestate) p(atri) p(atriae) / pr(o)co(n)s(uli) Ger(manico) max(imo) Dac(ico) / maxi(mo) Sar(matico) maxi(mo) et G(aio!) / Iul(io) Vero Maximo n(o)b(ilissimo) Caes(ari) fil(io) / Ger(manico) maxi(mo) Dac(ico) maxi(mo) / Sar(matico) maxi(mo) / vias et pontes / vetustate (con)la<p=B>s(as) / restituerunt / a B(rigetione) m(ilia) p(assuum) XXXII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074676;CO0053216 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074676 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053216	47.7856977	18.7403349			
EDCS-09400446	"EE-08-01, 00798 = Chiron-1974-530 = AE 1975, 00466"	Sardinia	Pedra Zoccada / Terranova Pausania	236	236	Augusti/Augustae; miliaria; ordo equester; tituli operum; tria nomina; viri	"M(ilia) p(assuum) CLXIII / Imp(erator) Caes(ar) M(arcus) Iulius / Ph[i]lippus / Pius Felix Aug(ustus) / pontifex max(imus) trib(unicia) / p(otestate) II p(ater) p(atriae) proc(onsul) co(n)s(ul) via(m) / qu(a)e adduc<i=E>t a Kara/libus Ol<b=V>i(a)e su(a)e vetus/tate corrupta(m) res/titui[t] curante / [3]IN[3] / [3]ius v(ir) e(gregius) / [
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N076320;CO0053650;HD009903 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD009903 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053650 | http://www.edr-edr.it/edr_programmi/res_complex_comune.php?do=book&id_nr=EDR076320&partId=1	41.0055365	9.5654655			
EDCS-12400055	"CIL 17-02, 00326 = CIL 13, 08874 = ILA-Vell 00060 = CAG-43, p 134"	Aquitani(c)a	Saint-Paulien / Ruessio / Ruessium	237	237	Augusti/Augustae; miliaria; tituli operum; viri	"[Imp(erator) Caes(ar) C(aius) Iul(ius)] / [Veru]s [Maximinus] / [P(ius) Fel(ix) Aug(ustus) p(ontifex) m(aximus) tr(ibunicia) p(otestate) III] / [co(n)s(ul) procons(ul) p(ater) p(atriae) imp(erator) V et] / [C(aius) Iul(ius) Verus Maximus nob(ilissimus) Ca]es(ar) princeps / [iu]vent(utis) vias et / [po]ntes vetus/[tate] conlapsas / [res]titue[runt
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=G160100700060	45.1358502	3.8131147			
EDCS-12400098	"CIL 17-02, 00367 = CIL 13, 08940 = CAG-18, p 251"	Aquitani(c)a	Trouy	237	237	Augusti/Augustae; miliaria; tituli operum; viri	"[Imp(erator) Caes(ar) C(aius) Iulius V]erus Maxi/[minus Pius] Felix Aug(ustus) p(ontifex) m(aximus) tr(ibunicia) p(otestate) III / [imp(erator) V co(n)s(ul)] p(ater) p(atriae) Germanicus ma/[xim(us) et C(aius) Iul(ius)] Verus Maximus no/[bilissimus C]aes(ar) princeps / [iuventutis] vias et pontes vetus/[tate conla]psas restituerunt / [Avaric(o) l(eugas)] XVIIII f(inibus) l(eugas) IIII
material: lapis"		47.0088361	2.3565352			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$CIL_13_08940.jpg
EDCS-12400050	"CIL 17-02, 00321 = CIL 13, 08869 = ILA-Vell 00058 = CAG-43, p 47"	Lugudunensis	Beaune-sur-Arzon	237	237	Augusti/Augustae; miliaria; tituli operum; viri	"[Imp(erator) Caes(ar) C(aius) Iul(ius)] / [Verus Maximinus] / [P(ius) Fe]l(ix) Aug(ustus) [p(ontifex) m(aximus) tr(ibunicia) p(otestate) III] / [co(n)s(ul) pro]con[s(ul) p(ater) p(atriae) imp(erator) V et] / [C(aius) Iul(ius) Ver]us [Maximus nob(ilissimus)] / [Caes(ar) prince]ps iuve[nt(utis) vias et] / [pontes vet]us[tate conlapsos] / [restituerunt
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=G160100700058	45.2795338	3.8159951			
EDCS-12400051	"CIL 17-02, 00322 = CIL 13, 08870 = ILA-Vell 00059 = CAG-4, p 46"	Lugudunensis	Beaune-sur-Arzon	237	237	Augusti/Augustae; miliaria; tituli operum; viri	"[Imp(erator) Caes(ar) C(aius) Iul(ius)] / [Veru]s [Maximinus] / [P(ius) Fel(ix) Aug(ustus) p(ontifex) m(aximus) tr(ibunicia) p(otestate) III] / [co(n)s(ul) procons(ul) p(ater) p(atriae) imp(erator) V et] / [C(aius) Iul(ius) Verus Maximus nob(ilissimus)] / [Caes(ar) pr]inc[eps iuvent(utis) vi]as e[t] / [ponte]s v[etus[tate co]nl[apsos] / [re]st[ituerunt
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=G160100700059	45.2795338	3.8159951			
