EDCS-ID	publication	province	place	dating from	dating to	status	inscription	Links	Latitude	Longitude	TM Place	language	photo
EDCS-28701228	CIL 03, 03720	Pannonia inferior	Tarnok / Aquincum	217	218	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; viri	"Imp(erator) Caesar M(arcus) [Opel]/lius Severus [Macrinus] / Pius [A]ugustus trib(unicia) [po]/test(ate) [co(n)s(ul) proco(n)s(ul)] et [M(arcus) Opellius] / [Diadumenianus] nobilissi/mus Caesar vias et po[ntes]/ vetusta[te] cor[ruptas] / restitu[e]ru[nt] cu[ra a]/[ge]nte Utr[3] / [leg(ato)] Augg(ustorum) [pr(o) pr(aetor?)] / ab Aq(uinco) m(ilia) p(assuum) / [6]
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074893 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074893	47.3668787	18.8660065			
EDCS-28701235	CIL 03, 03724 (p 1717)	Pannonia inferior	Titel / Acumincum	217	218	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; viri	"Im[p(erator)] C[aes(ar)] / [M(arcus) Opellius S]ever[us Ma]/c[r]inus P[i]us Aug(ustus) co(n)s(ul) pro(consul) / trib(unicia) potest(ate) et [M(arcus) Opell(ius)] / [Diadumenianus nobilissimus] / Caes(ar) vias et po[ntes vet]usta[te] / conruptas re[stituer(unt) cura ag(ente)] / [[6]] / [leg(ato)] Aug(usti) [pr(o) pr(aetore) ab Aq(uinco)] / m(ilia) p(assuum) XX[3]
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074897 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074897	45.204631	20.311359			
EDCS-28701236	CIL 03, 03725	Pannonia inferior	Titel / Acumincum	217	218	Augusti/Augustae; litterae erasae; miliaria; tituli operum; viri	"[Imp(erator) C]aes(ar) / [M(arcus) Opellius] Severus / [Macrinus] Pius Aug(ustus) / [co(n)s(ul) pro]co(n)s(ul) trib(unicia) pot(estate) / [et M(arcus) [[Opell(ius) Diadumenian(us)]]] / [nobi]lissimus Caes(ar) / [vias] et pon[t]es / [vetu]stat[e] corruptas / [restitue]r[unt 3] cura agen/[te [[3]]] / [ab] A[q(uinco) m(ilia) p(assuum)] / [3]LII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074898 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074898	45.204631	20.311359			
EDCS-30600075	CIL 03, 06467 = CIL 03, 10618	Pannonia inferior	Ujlak / Buda-Ujlak	217	218	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; viri	"Imp(erator) C[aes(ar) M(arcus) Opel]lius Severus / <Ma=C>c<r=V>[inus Pius Aug]ustus c[o(n)s(ul)] p<r=P>o/[co(n)s(ul) tribunicia] potestate et / [M(arcus)] <O=C>[pellius Diadumen]<ia=SE>u<s=O> / [n]<o=I>[biliss(imus) Caesar via]s <e=F>t p/on[tes vetust]ate <c=G>orr<up=DV>[tas] / re[stituerunt] cura agen/te [3]no legato / Au[g(usti) pr(o) pr(aetore)] ab Aq(uinco) / I
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074886 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074886	47.5288548	19.0372981			
EDCS-26600112	CIL 03, 04624 = CIL 03, 11321 = ILSlov-01, 00199	Pannonia superior	Brezice / Rann	201	201	Augusti/Augustae; litterae erasae; miliaria; tituli operum; viri	"Imp(erator) Caes(ar) L(ucius) Sept/imius Severus Pius / Pertinax Aug(ustus) Arab(icus) / Adiab(enicus) Parth(icus) m(aximus) / pont(ifex) max(imus) trib(unicia) pot/est(ate) VIIII imp(erator) XI co(n)s(ul) II / proco(n)s(ul) p(ater) p(atriae) et Imp(erator) Caes(ar) / M(arcus) Aurelius Antoninus / Pius Aug(ustus) Felix trib(unicia) potes(tate) / proco(n)s(ul) et [[P(ublius) Septimius Ge]]/[[ta]] Caes(ar) vias et pontes / vetustate conruptas(!) / restituerunt
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD037721 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD037721	45.9057461	15.5970336			
EDCS-28900067	CIL 03, 04640	Pannonia superior	Ebersdorf	201	201	Augusti/Augustae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"et] / [Imp(erator) Caes(ar) M(arcus) Aurel(ius) Antoninus(?)] / [Pius Aug(ustus) Fel]ix [tr(ibunicia) p(otestate) proco(n)s(ul)] / [et [[P(ublius) Sept(imius) Geta Caes(ar)]] vias et(?)] / [pontes corrupt(as)] ve[tust(ate) rest(ituerunt)] / [curante Fabi]o Cilo[ne] / [legato] Aug[g(ustorum) pr(o) pr(aetore)] / [a K(arnunto)] m(ilia) p(assuum) XII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074186;CO0117285 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074186 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0117285	48.2842061	15.8625827			
EDCS-28900080	CIL 03, 04630 = CIL 03, 11339	Pannonia superior	Esztergom / Gran / Solva mansio	236	238	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(eratori) Caes(ari) C(aio) Iul(io) / Vero Maximino / P(io) F(elici) Aug(usto) p(ontifici) m(aximo) [t]r[i]b(unicia) p(otestate) p(atri) p(atriae) / pr(o)co(n)s(uli) Ger(manico) max(imo) Dac(ico) / maxi(mo) Sar(matico) maxi(mo) et G(aio!) / Iul(io) Vero Maximo n(o)b(ilissimo) Caes(ari) fil(io) / Ger(manico) maxi(mo) Dac(ico) maxi(mo) / Sar(matico) maxi(mo) / vias et pontes / vetustate (con)la<p=B>s(as) / restituerunt / a B(rigetione) m(ilia) p(assuum) XXXII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074676;CO0053216 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074676 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053216	47.7856977	18.7403349			
EDCS-44200217	AE 2006, 01032	Pannonia superior	Gorenje Karteljevo / Neviodunum	200	201	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"[Imp(erator) C]aes(ar) L(ucius) Se/[ptim]ius Seve/[rus Pius] Perti/[nax Aug(ustus) A]rab(icus) / [Adiab(enicus) Part]h(icus) m(aximus) / [pont(ifex) m]ax(imus) tr(ibunicia) / [potest(ate) VII]II imp(erator) XI / [co(n)s(ul) II proc]o(n)s(ul) / [[[et P(ublius) Septimius Geta]]] / [[[Caesar]] vias et p]ontes / [vetustate corr]uptas / [restituerunt] cur/[ante Fabio Cilone leg(ato) Aug(usti) pr(o)] pr(aetore)
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD031953 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD031953	45.8680937	15.1427543			
EDCS-03000762	AE 1996, 01247	Pannonia superior	Gyor / Raab / Rab / Arrabona	218	218	litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina	"Imp(erator) Caes(ar) M(arcus) / Aurelius [[Antoninus]] / Pius Felix Aug(ustus) / pontifex maximus / tribunicia potestat<e=IS> / pater patriae consul proconsul / vias et pont(es) vet(eres) res(tituit) / cur(am) agente Pont(io) Pontiano / leg(ato) Aug(usti) pr(o) pr(aetore) a Br(igetione) / m(ilia) p(assuum) / XXXI[I]II
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050391 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD050391	47.687609	17.6346815			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$AE_1996_01247.jpg
EDCS-03000763	AE 1996, 01248	Pannonia superior	Gyor / Raab / Rab / Arrabona	218	218	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) Caes(ar) M(arcus) Opel(lius) / Sever<us=O> [[Macrinus]] / Pius Felix Aug(ustus) co(n)s(ul) II / proco(n)s(ul) trib(unicia) potest(ate) / pontif(ex) maxim<us=O> et / M(arcus) Opel(lius) Antoninus / Diatumenianus nobi/lissimus Caesar / vias et pontes vetus/tate conla<p=B>sos / restituerunt / cura agente Ael(io) Trecci/ano leg(ato) Augg(ustorum) pr(o) pr(aetore) ab(!) Br(igetione) / m(ilia) p(assuum) / XXXIIII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD050392 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD050392	47.687609	17.6346815			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$AE_1996_01248.jpg
EDCS-28900103	CIL 03, 04651 = AEA 2005, +00050	Pannonia superior	Inzersdorf	249	249	Augusti/Augustae; miliaria; tituli operum; viri	"[I]mp(erator) Caes(ar) C(aius) Mess(ius) / Quint(us) Decius Tra/ianus P(ius) F(elix) Aug(ustus) pont(ifex) max(imus) / trib(unicia) pot(estate) p(ater) p(atriae) co(n)s(ul) pr(o)/co(n)s(ul) vias et pont(es) / ve(tustate) conl(apsas) restitu[it] / a Vind(obona) m(ilia) p(assuum) IIII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074161;CO0117294;lu_10401 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074161 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0117294	48.1479542	16.3522127			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=pp
EDCS-28900104	CIL 03, 04652 = D 00555 = AEA 2005, +00050	Pannonia superior	Inzersdorf	256	258	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(eratori) Caes(ari) P(ublio) Li[ci]nio / Cornelio Valeriano / nobilissimo Caes(ari) / principi iuventutis / vias et pontes vetusta(te) / conla<p=B>sas restituit / a Vin[d(obona) m(ilia) p(assuum)] IIII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074174;CO0072314;de_01dessuoft%23page/131/mode/2up;lu_10402 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074174 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0072314	48.1479542	16.3522127			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=pp
EDCS-14501081	CIL 03, 05752 (p 2200) = Afrique p 724 = AEA 1985/92, +00051 = AEA 2005, +00050 = AEA 2008, +00043	Pannonia superior	Klosterneuburg / Asturis	249	249	Augusti/Augustae; miliaria; tituli operum; viri	"Imp[erator Cae]s(ar) / C(aius) M[essius Qui]ntus / De[cius T]r<a=O>ia/nu[s P(ius) F(elix) Augus]t(us) pon/ti[f(ex) max(imus)] trib(unicia) / po[t(estate) 3 c]o(n)s(ul) pr[o]/co[(n)s(ul) vias e]t pont(es) / co[nlaps]as re/st[ituit a(?)] Vind(obona) / [m(ilia) p(assuum)
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0103296;HD065052;lu_11317 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD065052 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0103296	48.304990	16.323756			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=pp
EDCS-28900090	CIL 03, 04638	Pannonia superior	Komarom / Komorn / Brigetio	200	201	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) Caes(ar) / L(ucius) Sept(imius) Severus Pius Pert(inax) / A[ug(ustus)] Arab(icus) Adiab(enicus) Part(hicus) max(imus) / pont(ifex) max(imus) trib(unicia) pot(estate) VIIII / imp(erator) XI co(n)s(ul) II proco(n)s(ul) p(ater) p(atriae) et / Imp(erator) Caes(ar) M(arcus) Aur(elius) Antonin(us) / Pius Aug(ustus) Fel(ix) [tr]ib(unicia) pot(estate) IIII pr[o]/co(n)s(ul) [[[3]] via]s / et pont(es) vetust(ate) corrupt(as) / rest(ituerunt) curante Fab(io) Cilone / leg(ato) Augg(ustorum) pr(o) [pr(aetore)] a Br[i]geti(one) / m(ilia) p(assuum) III
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074402;CO0053218 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074402 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053218	47.7417349	18.1218256			
EDCS-72400198	Borhy-2006, 00169	Pannonia superior	Koppanymonostor / Brigetio	193	211	Augusti/Augustae; miliaria; tituli operum; viri	"[Imp(erator)] Cae[s(ar)] / [3] Sept[imius 3] / [3] f(ilius?) divi [3] / [3]INN[3] / [3]VER[3] / [6] / [6] / [3]co(n)s(ul) [3] / [3]S vias [et] / [pontes(?)] vetustate / [3 con]lapsas [restitu 3] / [a B]rig(etione) / m(ilia) p(assuum) II
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074398 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074398	47.7509121	18.0770342			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$Borhy-2006_00169.jpg
EDCS-26600107	CIL 03, 04619 = CIL 03, 11324 = ILSlov-01, 00189	Pannonia superior	Krsko	139	201	Augusti/Augustae; miliaria; tituli operum; viri	"] / div[i 3] / Sep[3] / [3]i Hadr[iani // ] / [vias et p]ontes / [vetustate conru]ptas / [restituerunt (?)]
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD068528 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD068528	45.9591313	15.494174			
EDCS-26600110	CIL 03, 04622 (p 1794) = ILSlov-01, 00194	Pannonia superior	Krsko	201	201	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"Imp(erator) Caes(ar) L(ucius) Se/ptimius Severus / Pius Pertinax [Aug(ustus)] / Arab(icus) Adiab(enicus) Parth(icus) / max(imus) pont(ifex) max(imus) tri[b(unicia)] / potest(ate) VIIII imp(erator) X[I] / co(n)s(ul) [II] proco(n)s(ul) p(ater) [p(atriae)] / et Imp(erator) Cae(sar) M(arcus) Aure[li]/us Antoninus P[ius] / Aug(ustus) Felix trib(unicia) p/otes(tate) III[I] proc[o(n)s(ul)] / [[et P(ublius) Septimius Geta]] / Caes(ar) vias et p[ont]/es vetustate [co]/nruptas(!) restitue/runt / curante Fabio Cilo[ne] / leg(ato) Aug(usti) pr(o) pr(aetore)
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0053213;HD037720 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD037720 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053213	45.9591313	15.494174			
EDCS-26600105	CIL 03, 04617 = CIL 03, 11323 = ILSlov-01, 00186	Pannonia superior	Mackovci / Mackovski / Mackovec	201	201	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"c]o(n)s(ul) II pro[co(n)s(ul) p(ater) p(atriae)] / [et imp(erator) C]ae(sar) M(arcus) Aure[lius] / [Antonin]us Pius Au[g(ustus) Fel(ix)] / [trib(unicia) p]otes(tate) IIII pr[oco(n)s(ul)] / [[et P(ublius) Septimius Geta]] / [[Caesar]] vias et pon[tes] / [vetusta]te conrupt[as] / [re]stituerunt / [curante Fabio] Cilone leg(ato) Aug(usti) / [pr(o) pr(aetore)]
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0053211;HD068522 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD068522 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053211	46.7842063	16.1631499			
EDCS-26600111	CIL 03, 04623 (p 1794) = ILSlov-01, 00200	Pannonia superior	Mokrice / Mokritz	200	201	Augusti/Augustae; litterae erasae; miliaria; tituli operum; viri	"[I]mp(erator) Caes(ar) L(ucius) Sep[timius Severus] / [Piu]s [P]er[tinax Aug(ustus) Arab(icus) Adiab(enicus)] / [Parth(icus)] ma[x(imus) pont(ifex) max(imus) trib(unicia) pot]/[estate VIIII] im[p(erator) XI co(n)s(ul) II pro]/[co(n)]s(ul) p(ater) p(atriae) et [Imp(erator) Caes(ar) M(arcus) Aur(elius)] / [An]tonin[us Pius Aug(ustus) Felix] / [tri]b(unicia) pot(estate) II[II proco(n)s(ul) et P(ublius) Sept]/[[[imius Geta]] Caes(ar) vias et] / [p]ontes [vetustate] / [co]rrupt[as resti]/[t]uerunt [3] / [3]ASIN[3] / [3]XXI
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0053214;HD068543 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD068543 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053214	45.972442	14.3038911			
EDCS-59500050	AE 2010, 01251	Pannonia superior	Nyergesujfalu / Neudorf an der Donau / Crumerum	201	201	Augusti/Augustae; litterae erasae; miliaria; ordo senatorius; tituli operum; tria nomina; viri	"] / [[[Geta Caes(ar)]] vi]as et [pon]t[es vetus]/[tate corr]upt(os) rest(ituerunt) [curante] / [Fab(io) Cilone] leg(ato) [Augg(ustorum) pr(o) pr(aetore)] / [a Brig(etione)] / [m(ilia) p(assuum) XX]
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD008540 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD008540	47.7607852	18.5545212			
EDCS-28900094	CIL 03, 04644 = AEA 2005, +00050	Pannonia superior	Schwechat / Ala Nova	239	240	Augusti/Augustae; litterae erasae; miliaria; tituli operum; viri	"Imp(erator) Caes(ar) M(arcus) Antonius / [[Gordianus]] Pius Felix / Aug(ustus) pont(ifex) max(imus) trib(unicia) / pot(estate) co(n)s(ul) p(ater) p(atriae) proco(n)s(ul) / vias et pontes vetus/tate conla<p=B>s(as) restit(uit) / a K(arnunto) m(ilia) p(assuum) XXI
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074165;CO0053219;lu_9681 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074165 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053219	48.1397436	16.4780312			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=pp
EDCS-28900096	CIL 03, 04646	Pannonia superior	Schwechat / Ala Nova	257	258	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(eratori) P(ublio) Licinio Cor/nelio Valeriano / nobilissimo Caes(ari) / principi iuventutis / vias et pontes vetust(ate) / conla<p=B>sas restit(uit) / XXI
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074167;CO0117289;lu_10398 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074167 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0117289	48.1397436	16.4780312			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=$CIL_03_04646.jpg
EDCS-28900076	CIL 03, 04626 = RHP 00204	Pannonia superior	Sutto	244	247	Augusti/Augustae; miliaria; milites; mulieres; tituli operum; viri	"Imp(erator) Caes(ar) / [M(arcus)] Iul(ius) Philippus In/vctus Aug(ustus) et M(arcus) Iul(ius) / Philippus nobiliss(imus) / Caes(ar) et Otacil(ia) Seve/ra mater Aug(usti) et ca[st]r(orum) / vias et po[nte]s vetus/tate con[lap]s(as) restitue(runt) / per alam II[I] Thrac(um) / Philippianam / a Brig(etione) / m(ilia) p(assuum) XI
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074665 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074665	47.7573845	18.443470			
EDCS-28900077	CIL 03, 04627 = CIL 03, 11334 = RHP 00205	Pannonia superior	Sutto	245	249	Augusti/Augustae; miliaria; milites; mulieres; tituli operum; viri	"Imp(erator) Caes(ar) / M(arcus) Iul(ius) Philippus / P(ius) F(elix) Invictus Aug(ustus) pon/tifex maximus tribun(iciae) / potestatis co(n)s(ul) p(ater) p(atriae) / proco(n)s(ul) et Marcia / Otacilia Severa / sanctissima Aug(usta) / coniux Aug(usti) n(ostri) / vias et ponte(s) vetustate conla<p=B>s(as) / per alam III Thrac(um) Philippianam / restituerunt a B(r)ig(etione) / m(ilia) p(assuum) XI
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074669 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074669	47.7573845	18.443470			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=pp
EDCS-28900068	CIL 03, 04647 = AEA 2005, +00020 = AEA 2005, +00050	Pannonia superior	Wien / Vindobona	256	258	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(eratori) Caes(ari) / P(ublio) Licinio Cornel(io) / Valeriano nobilissimo / C(a)es(ari) principi / iuventutis v[i]a[s] / et pontes vetusta(te) / conlapsa(s) resti(tuit) / a Vind(obona) m(ilia) p(assuum) / II
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD074168;CO0117290 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD074168 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0117290	48.2083537	16.3725042			
EDCS-08300485	CIL 17-04, 00061 = CIL 17-04, p 124 = AE 1985, 00698	Raetia	Dillingen an der Donau	212	212	Augusti/Augustae; miliaria; viri	"[I]mp(erator) Caes(ar) M(arcus) Aur(elius) / [Se]verus Antoninus / [Piu]s Aug(ustus) Britannicus / [max(imus)] Parthicus max(imus) / [po]ntif(ex) max(imus) trib(unicia) p(otestate) XV / [im]p(erator) III co(n)s(ul) design(atus) IIII / [via]s et pontes dedit / a Phoebianis m(ilia) p(assuum) / IIII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD002138;CO0053665 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD002138 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053665	48.5812458	10.4952243			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=PH0006489;PH0006490;PH0006491
EDCS-08300486	CIL 17-04, 00062 = CIL 17-04, p 124 = AE 1985, 00699	Raetia	Dillingen an der Donau	212	212	Augusti/Augustae; miliaria; viri	"[Imp(erator) Caes(ar)] M(arcus) Au[r(elius)] / [Severus Antoninus] / [Pius Aug(ustus) Britannicus] / [max(imus) Pa]rth[icus max(imus)] / [pont(ifex) max(imus)] tr[i]b(unicia) [pot(estate) XV] imp(erator) / [III co(n)s(ul) de]signatus IIII / [vias et p]ontes dedit / [a P]hoebian(is) / [m(ilia)] p(assuum) III
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD002195;CO0053666 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD002195 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0053666	48.5812458	10.4952243			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=PH0006492;PH0006493
EDCS-27700268	CIL 03, 05992 = CIL 17-04, 00038 = CIL 17-04, p 124 = IBR 00471	Raetia	Eggenthal / Navoa	201	201	Augusti/Augustae; litterae erasae; miliaria; tituli operum; viri	"[Imp(erator) Caesar] / L(ucius) Septimius Severus Pius / Pertinax Aug(ustus) Arabic(us) / Adiab(enicus) Parthicus maximus / po[n]tif(ex) max(imus) trib(unicia) pot(estate) VIIII / im[p(erator)] XII co(n)s(ul) II p(ater) p(atriae) proco(n)s(ul) et / Imp(erator) [C]aesar Marcus Aure(lius) / Antoninus Pius Aug(ustus) trib(unicia) / pot(estate) IIII proco(n)s(ul) [[et]] / [[P(ublius) Septimius Geta n[o]b(ilissimus) Caes(ar)]] / vias et pontes rest(ituerunt) / ab Aug(usta) m(ilia) p(assuum) / XXXX
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0029171;HD039471;lu_6411 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD039471 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0029171	47.9146521	10.5123286			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=PH0004086;PH0006452;PH0006453;pp
EDCS-27900203	CIL 03, 05990 = CIL 03, 11982 = CIL 17-04, 00051 = CIL 17-04, p 124 = IBR 00476	Raetia	Gilching	201	201	Augusti/Augustae; litterae erasae; miliaria; tituli operum; viri	"[Imp(erator) Caesar] / [Lucius Septimius Severus Pius] / [Pertinax Aug(ustus) Arabicus] / [Adiab(enicus) Parthicus maximus] / [pont(ifex) max(imus) trib(unicia) pot(estate) VIIII] / imp(erator) XII c[o(n)s(ul) II p(ater) p(atriae) proco(n)s(ul) et] / Imp(erator) Caesar Marc[us A]ure[l(ius)] / Antoninus Pius Aug(ustus) trib(unicia) / pot(estate) IIII proco(n)s(ul) [[et]] / [[[P(ublius) Septimius Geta no]b[il(issimus)] Caesar]] / vias et pontes rest(ituerunt) / ab Aug(usta) m(ilia) p(assuum) / XXXI
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0029164;HD039479 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD039479 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0029164	48.1140289	11.2921549			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=PH0006462;PH0006463
EDCS-27700267	CIL 03, 05991 = CIL 17-04, 00050 = CIL 17-04, p 124	Raetia	Grosshelfendorf / Isinisca	201	201	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(erator) Caes(ar) L[ucius] / Septimius Severus [Pius] / Pertinax August(us) [Arab(icus)] / Adiab(enicus) Parthicus maxim(us) / pontif(ex) max(imus) trib(unicia) pot(estate) VIIII / imp(erator) XII co(n)s(ul) [II p(ater) p(atriae) proco(n)s(ul) et] / Imp(erator) Caes[ar Marcus Aurel(ius)] / Antonin[us Pius Aug(ustus)] / tr[ib(unicia)] pot(estate) IIII pr[oco(n)s(ul) et] / Publ(ius) Septimius [Geta nob(ilissimus) Caesar] / vias et pontes res(tituerunt) / ab Aug(usta) m(ilia) p(assuum) / LX
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0059168;HD039478;lu_13836 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD039478 | http://cil.bbaw.de/dateien/cil_view.php?KO=KO0059168	47.9440832	11.7925952			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=PH0006457;PH0006459;PH0006460;PH0006461;pp
EDCS-08300484	AE 1985, 00697	Raetia	Gundelfingen an der Donau	212	212	Augusti/Augustae; miliaria; tituli operum; viri	"Imp(erator) Caes(ar) M(arcus) Aure/lius Antoninus / P(ius) F(elix) Aug(ustus) Britannicus / max(imus) Parthicus max(imus) / pont(ifex) max(imus) trib(unicia) p(otestate) XV / imp(erator) II co(n)s(ul) design(atus) IIII / vias et pontes dedit / a Phoebianis m(ilia) p(assuum) IIII
material: lapis"	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD002138;lu_10333 | https://edh-www.adw.uni-heidelberg.de/edh/inschrift/HD002138	48.552433	10.3675015			http://db.edcs.eu/epigr/bilder.php?bilder.php?bild=pp
